did, subsize,NumberOfInstances,LogNumberOfInstances,NumberOfFeatures,LogNumberOfFeatures,DatasetRatio,LogDatasetRatio,InverseDatasetRatio,LogInverseDatasetRatio,NumberOfClasses,NumberOfCategoricalFeatures,NumberOfNumericFeatures,RatioNumericalToNominal,RatioNominalToNumerical,ClassProbabilityMin,ClassProbabilityMax,ClassProbabilityMean,ClassProbabilitySTD,SymbolsMin,SymbolsMax,SymbolsMean,SymbolsSTD,SymbolsSum,SimpleFeatureTime,KurtosisMin,KurtosisMax,KurtosisMean,KurtosisSTD,KurtosisKurtosis,KurtosisSkewness,SkewnessMin,SkewnessMax,SkewnessMean,SkewnessSTD,SkewnessKurtosis,SkewnessSkewness,MeanSTDOfNumerical,STDSTDOfNumerical,StatisticalFeatureTime,ClassEntropy,MeanFeatureEntropy,MeanMutualInformation,NoiseToSignalRatio,InformationFeatureTime,DecisionTreeGiniDepth1Accuracy,DecisionTreeGiniDepth1TimeSum,DecisionTreeGiniDepth1TimeMean,DecisionTreeEntropyDepth1Accuracy,DecisionTreeEntropyDepth1TimeSum,DecisionTreeEntropyDepth1TimeMean,DecisionTreeGiniDepth2Accuracy,DecisionTreeGiniDepth2TimeSum,DecisionTreeGiniDepth2TimeMean,DecisionTreeEntropyDepth2Accuracy,DecisionTreeEntropyDepth2TimeSum,DecisionTreeEntropyDepth2TimeMean,DecisionTreeGiniDepth4Accuracy,DecisionTreeGiniDepth4TimeSum,DecisionTreeGiniDepth4TimeMean,DecisionTreeEntropyDepth4Accuracy,DecisionTreeEntropyDepth4TimeSum,DecisionTreeEntropyDepth4TimeMean,DecisionTreeGiniAccuracy,DecisionTreeGiniTimeSum,DecisionTreeGiniTimeMean,GaussianNBAccuracy,GaussianNBTimeSum,GaussianNBTimeMean,1NNAccuracy,1NNTimeSum,1NNTimeMean,SubsampleRandomForestAccuracy,SubsampleRandomForestMeanTime,SubsampleSVCAccuracy,SubsampleSVCMeanTime,SubsampleBoostingAccuracy,SubsampleBoostingMeanTime,RandomForestClassifier,SVC,DecisionTreeClassifier,GaussianNB,GradientBoostingClassifier,<lambda>,KNeighborsClassifier
16,0.3,600,6.39692965522,64,4.15888308336,0.106666666667,-2.23804657186,9.375,2.23804657186,10,0,64,0,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,0.0,-0.921455514586,0.753751756485,-0.0480549470001,0.305479077216,0.750383600983,0.240178223957,-0.431629866362,0.484890729189,-0.00264393716861,0.169148256199,0.601174485306,0.149456071967,2.14787,1.35407,0.04,-1,-1,-1,-1,-1,0.179166666667,0.0500000000002,0.00500000000002,0.190833333333,0.370000000001,0.0370000000001,0.339166666667,0.0900000000001,0.00900000000001,0.363333333333,0.679999999999,0.0679999999999,0.59,0.15,0.015,0.635833333333,1.16,0.116,0.715,0.23,0.023,0.934166666667,0.04,0.004,0.971666666667,0.0799999999999,0.00799999999999,0.845,0.0419999999999,0.858,0.0490000000001,0.876,2.23,0.0500000000002,0.0999999999995,0.0300000000007,0.0,3.6,1.39,0.0100000000002
16,0.4,800,6.68461172767,64,4.15888308336,0.08,-2.52572864431,12.5,2.52572864431,10,0,64,0,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,0.0,-0.968101700341,0.694785659268,-0.0589010677382,0.289567090423,1.07649078713,0.00802830939926,-0.429115831852,0.494996339083,-0.0094735894163,0.169954716321,0.684400100841,0.23791392526,2.15019,1.36471,0.57,-1,-1,-1,-1,-1,0.1825,0.749999999998,0.0749999999998,0.19,1.87,0.187,0.333125,0.11,0.011,0.36375,0.92,0.092,0.593125,0.199999999999,0.0199999999999,0.625625,1.58,0.158,0.751875,0.329999999999,0.0329999999999,0.938125,0.0200000000004,0.00200000000004,0.9625,0.150000000001,0.0150000000001,0.845,0.0419999999999,0.858,0.0490000000001,0.876,2.23,0.0599999999995,0.17,0.04,0.0,5.14,2.1,0.0299999999997
16,0.5,1000,6.90775527898,64,4.15888308336,0.064,-2.74887219562,15.625,2.74887219562,10,0,64,0,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,0.0100000000002,-0.974013794485,0.653336410219,-0.0638853838547,0.273057475273,1.49361879967,-0.156393713811,-0.366995334625,0.482981294394,-0.0122451132047,0.169415466741,0.556407178252,0.363798473019,2.14865,1.36232,0.83,-1,-1,-1,-1,-1,0.175,1.27,0.127,0.1935,1.18,0.118,0.331,0.13,0.013,0.3615,1.19,0.119,0.5795,0.27,0.027,0.658,2.02,0.202,0.7835,0.44,0.044,0.93,0.0200000000004,0.00200000000004,0.959,0.2,0.02,0.845,0.0419999999999,0.858,0.0490000000001,0.876,2.23,0.0799999999999,0.26,0.0600000000004,0.0,6.43,2.52,0.04
16,0.6,1200,7.09007683578,64,4.15888308336,0.0533333333333,-2.93119375242,18.75,2.93119375242,10,0,64,0,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,0.0,-0.941289727957,0.680306337679,-0.0534915193473,0.268809036062,1.35615603815,-0.228631058941,-0.398292660713,0.486583501101,-0.0104864849054,0.170517798221,0.663339809854,0.391685058176,2.15072,1.36594,0.84,-1,-1,-1,-1,-1,0.182083333333,1.57,0.157,0.191666666667,0.790000000001,0.0790000000001,0.330416666667,0.16,0.016,0.351666666667,1.44,0.144,0.583333333333,0.320000000001,0.0320000000001,0.6225,2.49,0.249,0.766666666667,0.570000000001,0.0570000000001,0.939583333333,0.0500000000002,0.00500000000002,0.966666666667,0.259999999999,0.0259999999999,0.845,0.0419999999999,0.858,0.0490000000001,0.876,2.23,0.0799999999999,0.38,0.0799999999999,0.0,7.7,2.91,0.0500000000002
16,0.7,1400,7.2442275156,64,4.15888308336,0.0457142857143,-3.08534443224,21.875,3.08534443224,10,0,64,0,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,0.0199999999995,-0.938810778514,0.591152165481,-0.0496137205963,0.258213497,1.39024102989,-0.407021102311,-0.364553838968,0.458823740482,-0.0163036246522,0.167630855648,0.372696772016,0.49645814281,2.15079,1.36533,0.84,-1,-1,-1,-1,-1,0.180714285714,1.53,0.153,0.193928571429,0.879999999999,0.0879999999999,0.325357142857,0.2,0.02,0.351428571429,1.68,0.168,0.585357142857,0.360000000001,0.0360000000001,0.636428571429,2.9,0.29,0.780714285714,0.69,0.069,0.934285714286,0.0400000000009,0.00400000000009,0.9725,0.39,0.039,0.845,0.0419999999999,0.858,0.0490000000001,0.876,2.23,0.0999999999995,0.52,0.0900000000001,0.0,8.91,3.33,0.0500000000002
16,0.8,1600,7.37775890823,64,4.15888308336,0.04,-3.21887582487,25.0,3.21887582487,10,0,64,0,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,0.0,-0.935098299569,0.540623004054,-0.0432488141409,0.255303697019,1.46143175254,-0.552624734975,-0.358520627022,0.435793936253,-0.0126952161154,0.167426993387,0.367875097074,0.590230754198,2.15048,1.3645,0.849999999999,-1,-1,-1,-1,-1,0.18625,2.08,0.208,0.19625,1.31,0.131,0.3353125,0.23,0.023,0.3609375,1.87,0.187,0.594375,0.41,0.041,0.62375,3.36,0.336,0.784375,0.809999999999,0.0809999999999,0.9325,0.0600000000004,0.00600000000004,0.96875,0.450000000001,0.0450000000001,0.845,0.0419999999999,0.858,0.0490000000001,0.876,2.23,0.11,0.67,0.1,0.00999999999931,10.0,2.79,0.04
16,0.9,1800,7.49554194388,64,4.15888308336,0.0355555555556,-3.33665886052,28.125,3.33665886052,10,0,64,0,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,0.0,-0.943154193027,0.561785857466,-0.0475018679123,0.249543745613,1.95187557864,-0.511645806546,-0.327277481556,0.428908348083,-0.00809516294248,0.16382969907,0.342899096617,0.58863893354,2.15026,1.36284,0.599999999999,-1,-1,-1,-1,-1,0.186944444444,1.72,0.172,0.194166666667,1.87,0.187,0.338611111111,0.27,0.027,0.360277777778,2.11,0.211,0.595555555556,0.48,0.048,0.6325,3.82,0.382,0.809166666667,0.93,0.093,0.936111111111,0.0599999999995,0.00599999999995,0.971666666667,0.53,0.053,0.845,0.0419999999999,0.858,0.0490000000001,0.876,2.23,0.12,0.84,0.12,0.0,11.19,2.95,0.0500000000002
16,1.0,2000,7.60090245954,64,4.15888308336,0.032,-3.44201937618,31.25,3.44201937618,10,0,64,0,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,0.0,-0.945347835983,0.576493268128,-0.0485392942834,0.251701764787,1.94091479231,-0.454994784549,-0.338858664036,0.418407946825,-0.00428246183083,0.1632909617,0.277915990268,0.512631754573,2.15212,1.36261,0.59,-1,-1,-1,-1,-1,0.1905,1.89,0.189,0.1965,2.39,0.239,0.3315,0.3,0.03,0.35825,2.35,0.235,0.59325,0.540000000001,0.0540000000001,0.63975,4.19,0.419,0.8065,1.06,0.106,0.9375,0.0600000000004,0.00600000000004,0.96725,0.63,0.063,0.845,0.0419999999999,0.858,0.0490000000001,0.876,2.23,0.129999999999,0.940000000001,0.14,0.0,12.2,3.19,0.0500000000002
23,0.4,589,6.37842618365,9,2.19722457734,0.0152801358234,-4.18120160632,65.4444444444,4.18120160632,3,7,2,0.285714285714,3.5,0.225806451613,0.427843803056,0.333333333333,0.0829933454381,2,4,3.14285714286,0.989743318611,22,0.0,-0.917387815344,0.572622915563,-0.172382449891,0.745005365453,-2.0,0.0,0.336373776197,0.931313216686,0.633843496442,0.297469720244,-2.0,0.0,5.21518,2.94544,0.0,1.53862318817,5.84078,0.0225757912581,257.718633921,0.0,0.426271186441,0.0,0.0,0.431355932203,0.0,0.0,0.45593220339,0.0100000000002,0.00100000000002,0.472033898305,0.0,0.0,0.51186440678,0.0100000000002,0.00100000000002,0.511016949153,0.00999999999931,0.000999999999931,0.489830508475,0.0100000000002,0.00100000000002,0.483898305085,0.00999999999931,0.000999999999931,0.472033898305,0.0100000000002,0.00100000000002,0.516831683168,0.31,0.525742574257,0.015,0.532673267327,0.269,0.0299999999997,0.0200000000004,0.0100000000002,0.0,0.299999999999,0.0600000000004,0.0
23,0.5,735,6.59987049921,9,2.19722457734,0.0122448979592,-4.40264592188,81.6666666667,4.40264592188,3,7,2,0.285714285714,3.5,0.225850340136,0.427210884354,0.333333333333,0.0827661292822,2,4,3.14285714286,0.989743318611,22,0.0,-0.931508116272,0.954688802625,0.0115903431763,0.943098459448,-2.0,0.0,0.301604360342,1.01065003872,0.656127199531,0.354522839189,-2.0,0.0,5.19175,2.92236,0.0,1.53884181774,6.0564,0.0198063058684,304.781201592,0.0,0.428571428571,0.0,0.0,0.428571428571,0.0,0.0,0.45306122449,0.0200000000004,0.00200000000004,0.453741496599,0.0100000000002,0.00100000000002,0.542176870748,0.00999999999931,0.000999999999931,0.530612244898,0.0100000000002,0.00100000000002,0.461904761905,0.0200000000004,0.00200000000004,0.461904761905,0.0199999999995,0.00199999999995,0.439455782313,0.0100000000002,0.00100000000002,0.516831683168,0.31,0.525742574257,0.015,0.532673267327,0.269,0.0299999999997,0.04,0.0,0.0100000000002,0.33,0.73,0.0100000000002
23,0.6,883,6.7833252006,9,2.19722457734,0.0101925254813,-4.58610062327,98.1111111111,4.58610062327,3,7,2,0.285714285714,3.5,0.226500566251,0.426953567384,0.333333333333,0.0823661730226,2,4,3.14285714286,0.989743318611,22,0.0,-0.93791596122,0.746234611961,-0.0958406746292,0.84207528659,-2.0,0.0,0.303910434246,0.953480184078,0.628695309162,0.324784874916,-2.0,0.0,5.21018,2.95582,0.04,1.53931999376,6.24453,0.0202699910263,307.06759272,0.04,0.429378531073,0.0800000000008,0.00800000000008,0.429378531073,0.0800000000017,0.00800000000017,0.467231638418,0.0999999999995,0.00999999999995,0.470056497175,0.11,0.011,0.543502824859,0.14,0.014,0.541807909605,0.139999999999,0.0139999999999,0.487005649718,0.32,0.032,0.463276836158,0.180000000001,0.0180000000001,0.479096045198,0.239999999998,0.0239999999998,0.516831683168,0.31,0.525742574257,0.015,0.532673267327,0.269,0.39,0.73,0.0200000000004,0.0199999999995,1.59,0.83,0.0100000000002
23,0.7,1031,6.93828448402,9,2.19722457734,0.00872938894277,-4.74105990668,114.555555556,4.74105990668,3,7,2,0.285714285714,3.5,0.225994180407,0.426770126091,0.333333333333,0.0825538281163,2,4,3.14285714286,0.989743318611,22,0.00999999999931,-0.916160303035,0.840881375555,-0.03763946374,0.878520839295,-2.0,0.0,0.316672414541,0.987081825733,0.651877120137,0.335204705596,-2.0,0.0,5.21998,2.94517,0.0500000000002,1.53906266789,6.4021,0.0202960717664,314.435334116,0.04,0.425120772947,0.0900000000011,0.00900000000011,0.425120772947,0.0800000000008,0.00800000000008,0.471980676329,0.1,0.01,0.471014492754,0.12,0.012,0.559903381643,0.14,0.014,0.56231884058,0.13,0.013,0.478743961353,0.319999999999,0.0319999999999,0.469082125604,0.18,0.018,0.463768115942,0.310000000001,0.0310000000001,0.516831683168,0.31,0.525742574257,0.015,0.532673267327,0.269,0.41,0.7,0.0100000000002,0.0,0.400000000001,0.95,0.0100000000002
23,0.8,1178,7.07157336421,9,2.19722457734,0.00764006791171,-4.87434878688,130.888888889,4.87434878688,3,7,2,0.285714285714,3.5,0.225806451613,0.426994906621,0.333333333333,0.0827179290949,2,4,3.14285714286,0.989743318611,22,0.0,-0.943389916194,0.691269917654,-0.12605999927,0.817329916924,-2.0,0.0,0.258412569761,0.941290080547,0.599851325154,0.341438755393,-2.0,0.0,5.2387,2.9354,0.04,1.53887926272,6.52862,0.0193122465127,337.056044868,0.0500000000002,0.427966101695,0.0900000000001,0.00900000000001,0.427966101695,0.110000000001,0.0110000000001,0.458050847458,0.0999999999995,0.00999999999995,0.46313559322,0.11,0.011,0.540677966102,0.19,0.019,0.547881355932,0.190000000001,0.0190000000001,0.453813559322,0.329999999999,0.0329999999999,0.468644067797,0.21,0.021,0.447457627119,0.330000000002,0.0330000000002,0.516831683168,0.31,0.525742574257,0.015,0.532673267327,0.269,0.42,0.87,0.0100000000002,0.0,0.419999999999,1.01,0.0200000000004
23,0.9,1326,7.18992217075,9,2.19722457734,0.00678733031674,-4.99269759341,147.333333333,4.99269759341,3,7,2,0.285714285714,3.5,0.226244343891,0.426847662142,0.333333333333,0.0824565598027,2,4,3.14285714286,0.989743318611,22,0.0100000000002,-0.957358014556,1.00585974915,0.0242508672965,0.981608881852,-2.0,0.0,0.242215126753,1.02338767052,0.632801398635,0.390586271882,-2.0,0.0,5.29543,2.94554,0.04,1.53919417322,6.64141,0.0189690353318,349.118658944,0.0500000000002,0.428571428571,0.0999999999995,0.00999999999995,0.428571428571,0.110000000001,0.0110000000001,0.487593984962,0.129999999999,0.0129999999999,0.467293233083,0.120000000001,0.0120000000001,0.540601503759,0.16,0.016,0.533458646617,0.210000000001,0.0210000000001,0.463909774436,0.360000000001,0.0360000000001,0.471428571429,0.210000000001,0.0210000000001,0.446992481203,0.370000000001,0.0370000000001,0.516831683168,0.31,0.525742574257,0.015,0.532673267327,0.269,0.429999999999,0.280000000001,0.0,0.0,0.45,1.06,0.0100000000002
23,1.0,1473,7.29505641646,9,2.19722457734,0.0061099796334,-5.09783183913,163.666666667,5.09783183913,3,7,2,0.285714285714,3.5,0.226069246436,0.427019687712,0.333333333333,0.0825975628274,2,4,3.14285714286,0.989743318611,22,0.0100000000002,-0.944764362215,1.52034786255,0.287791750166,1.23255611238,-2.0,0.0,0.256188035011,1.09789431095,0.677041172981,0.42085313797,-2.0,0.0,5.2911,2.93335,0.04,1.53903458325,6.74197,0.0200240221521,335.694311592,0.0500000000002,0.427118644068,0.11,0.011,0.427118644068,0.11,0.011,0.477288135593,0.130000000001,0.0130000000001,0.473898305085,0.120000000001,0.0120000000001,0.54,0.18,0.018,0.540338983051,0.19,0.019,0.476610169492,0.42,0.042,0.46813559322,0.21,0.021,0.459661016949,0.42,0.042,0.516831683168,0.31,0.525742574257,0.015,0.532673267327,0.269,0.450000000001,1.14,0.0100000000002,0.0,0.48,1.17,0.0100000000002
11,0.8,499,6.21260609575,4,1.38629436112,0.00801603206413,-4.82631173463,124.75,4.82631173463,3,0,4,0,0.0,0.0781563126253,0.460921843687,0.333333333333,0.180437401746,0,0,0,0,0,0.0,-1.33095584641,-1.30228705435,-1.31498317361,0.0125173924026,-1.82473183288,-0.128989011977,-0.00221038307063,0.0464540794492,0.014336815977,0.0191895891023,-0.853432708133,0.940049430556,1.42172,0.00508678,0.0,-1,-1,-1,-1,-1,0.603,0.0,0.0,0.593,0.00999999999931,0.000999999999931,0.675,0.0100000000002,0.00100000000002,0.662,0.0,0.0,0.794,0.0,0.0,0.779,0.0,0.0,0.791,0.0100000000002,0.00100000000002,0.897,0.0100000000002,0.00100000000002,0.805,0.0199999999995,0.00199999999995,0.837,0.341,0.896,0.059,0.864,0.251,0.0300000000007,0.0,0.0,0.0,0.28,0.0299999999997,0.0
11,0.9,562,6.33150184989,4,1.38629436112,0.00711743772242,-4.94520748877,140.5,4.94520748877,3,0,4,0,0.0,0.0782918149466,0.460854092527,0.333333333333,0.180341587135,0,0,0,0,0,0.0,-1.31128523679,-1.28929021043,-1.2999258795,0.00841521248598,-1.48889484469,-0.0915532304988,0.00383585528471,0.0491373427212,0.0203135458869,0.0172002487288,-0.806393800523,0.929163390516,1.41347,0.00430832,0.0,-1,-1,-1,-1,-1,0.602654867257,0.0,0.0,0.602654867257,0.0100000000002,0.00100000000002,0.661946902655,0.00999999999931,0.000999999999931,0.634513274336,0.0100000000002,0.00100000000002,0.777876106195,0.0100000000002,0.00100000000002,0.738938053097,0.0100000000002,0.00100000000002,0.773451327434,0.0,0.0,0.903539823009,0.00999999999931,0.000999999999931,0.78407079646,0.0100000000002,0.00100000000002,0.837,0.341,0.896,0.059,0.864,0.251,0.0299999999997,0.0100000000002,0.0,0.0,0.3,0.00999999999931,0.0
11,1.0,625,6.43775164974,4,1.38629436112,0.0064,-5.05145728862,156.25,5.05145728862,3,0,4,0,0.0,0.0784,0.4608,0.333333333333,0.18026508875,0,0,0,0,0,0.0,-1.29999995232,-1.29999995232,-1.29999995232,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.41421,0.0,0.0,-1,-1,-1,-1,-1,0.584126984127,0.0100000000002,0.00100000000002,0.565873015873,0.0100000000002,0.00100000000002,0.671428571429,0.00999999999931,0.000999999999931,0.634126984127,0.0,0.0,0.769841269841,0.0100000000002,0.00100000000002,0.737301587302,0.0,0.0,0.777777777778,0.0199999999995,0.00199999999995,0.902380952381,0.0,0.0,0.77619047619,0.0199999999995,0.00199999999995,0.837,0.341,0.896,0.059,0.864,0.251,0.0200000000004,0.0100000000002,0.00999999999931,0.0,0.29,0.0100000000002,0.0
1138,0.4,618,6.42648845746,10935,9.29972393311,17.6941747573,2.87323547565,0.0565157750343,-2.87323547565,2,0,10935,0,0.0,0.0809061488673,0.919093851133,0.5,0.419093851133,0,0,0,0,0,0.0,-0.476527988921,612.408283797,33.1908471869,68.381614109,24.743162482,4.49450381885,-0.131696611643,24.7813053131,3.56133785369,3.42562368134,8.67492741954,2.62385553088,2005.83,3368.73,7.34,-1,-1,-1,-1,-1,0.929032258065,6.08,0.608,0.931451612903,17.38,1.738,0.922580645161,11.84,1.184,0.938709677419,33.16,3.316,0.925806451613,22.95,2.295,0.916935483871,47.6,4.76,0.916129032258,33.42,3.342,0.929032258065,0.709999999999,0.0709999999999,0.929838709677,17.44,1.744,0.922,0.244,0.92,2.893,0.931,38.397,0.370000000001,5.45,4.2,0.0499999999993,65.74,15.59,4.15
1138,0.5,772,6.64898455002,10935,9.29972393311,14.164507772,2.65073938309,0.0705989940558,-2.65073938309,2,0,10935,0,0.0,0.080310880829,0.919689119171,0.5,0.419689119171,0,0,0,0,0,0.0,-0.577995870327,765.943592266,37.2340038171,81.208921072,28.2037754387,4.79394104282,-0.131610989571,27.7023391724,3.68038866577,3.68307633153,9.96979069224,2.79880659307,2006.45,3348.15,7.74,-1,-1,-1,-1,-1,0.901935483871,7.92,0.792,0.911612903226,22.09,2.209,0.914193548387,15.45,1.545,0.908387096774,42.2,4.22,0.911612903226,29.99,2.999,0.903225806452,65.63,6.563,0.901935483871,55.6,5.56,0.914193548387,1.04,0.104,0.908387096774,23.82,2.382,0.922,0.244,0.92,2.893,0.931,38.397,0.51,8.4,8.91,0.0600000000013,93.91,18.59,2.98
1138,0.6,927,6.83195356557,10935,9.29972393311,11.7961165049,2.46777036755,0.0847736625514,-2.46777036755,2,0,10935,0,0.0,0.0798274002157,0.920172599784,0.5,0.420172599784,0,0,0,0,0,0.0,-0.686984343349,919.77968787,40.3955801667,89.9203739275,30.6985373019,4.95082366962,-0.0974013060331,30.342912674,3.78106265622,3.8323591887,10.5001292068,2.86167143075,1999.96,3317.42,7.57,-1,-1,-1,-1,-1,0.908064516129,9.82,0.982,0.91935483871,26.77,2.677,0.904838709677,19.26,1.926,0.910752688172,51.61,5.161,0.904838709677,37.68,3.768,0.902688172043,84.85,8.485,0.895698924731,85.78,8.578,0.890322580645,1.22,0.122,0.905376344086,33.96,3.396,0.922,0.244,0.92,2.893,0.931,38.397,0.660000000002,12.69,14.23,0.0799999999999,112.51,19.59,3.32
1138,0.7,1081,6.98564181764,10935,9.29972393311,10.1156336725,2.31408211547,0.0988568815729,-2.31408211547,2,0,10935,0,0.0,0.0804810360777,0.919518963922,0.5,0.419518963922,0,0,0,0,0,0.0,-0.745436158484,1073.16749053,42.8794769912,98.1786673404,35.2497433222,5.25429865979,-0.0376130789518,32.7685852051,3.84566915979,3.94711628752,11.5858601561,2.9757009062,1986.85,3303.23,7.59,-1,-1,-1,-1,-1,0.916129032258,11.49,1.149,0.91935483871,31.1,3.11,0.914746543779,21.68,2.168,0.914746543779,58.33,5.833,0.908755760369,42.79,4.279,0.906451612903,100.27,10.027,0.896313364055,107.79,10.779,0.897235023041,1.42,0.142,0.901382488479,41.93,4.193,0.922,0.244,0.92,2.893,0.931,38.397,0.970000000001,16.63,19.93,0.1,136.97,22.04,4.25
1138,0.8,1236,7.11963563802,10935,9.29972393311,8.84708737864,2.18008829509,0.113031550069,-2.18008829509,2,0,10935,0,0.0,0.0800970873786,0.919902912621,0.5,0.419902912621,0,0,0,0,0,0.0,-0.819444323863,1226.57345567,45.5619912775,108.696778782,40.3192481569,5.62449355841,0.000532148522325,35.0201301575,3.91775403051,4.09493367817,13.1398185424,3.14000683981,1983.17,3264.17,7.72,-1,-1,-1,-1,-1,0.916935483871,13.23,1.323,0.916935483871,35.57,3.557,0.914516129032,25.68,2.568,0.917338709677,68.96,6.896,0.904435483871,50.25,5.025,0.91814516129,121.2,12.12,0.899193548387,125.81,12.581,0.892338709677,1.7,0.17,0.902016129032,67.78,6.778,0.922,0.244,0.92,2.893,0.931,38.397,1.04,21.61,17.83,0.120000000001,136.56,23.21,2.89
1138,0.9,1390,7.23705902612,10935,9.29972393311,7.86690647482,2.06266490699,0.12711476909,-2.06266490699,2,0,10935,0,0.0,0.0805755395683,0.919424460432,0.5,0.419424460432,0,0,0,0,0,0.0,-0.897279431617,1379.73919264,48.9562080984,120.506931493,42.4230962998,5.78356515605,0.0209501460195,37.1379508972,4.01407823974,4.282798059,13.9800397229,3.23934992607,1994.01,3294.37,7.74,-1,-1,-1,-1,-1,0.910071942446,14.99,1.499,0.91618705036,40.07,4.007,0.91726618705,29.38,2.938,0.918345323741,77.7,7.77,0.910791366906,57.4,5.74,0.914748201439,135.93,13.593,0.906115107914,175.8,17.58,0.892446043165,1.92,0.192,0.903237410072,80.61,8.061,0.922,0.244,0.92,2.893,0.931,38.397,1.4,27.61,27.07,0.139999999999,176.19,26.75,4.95
1138,1.0,1545,7.34277918933,10935,9.29972393311,7.07766990291,1.95694474378,0.141289437586,-1.95694474378,2,0,10935,0,0.0,0.0802588996764,0.919741100324,0.5,0.419741100324,0,0,0,0,0,0.0,-0.855703678609,1534.01752135,53.7323145759,142.128447899,44.0489092004,6.02360888138,-0.00328223477118,39.1555747986,4.12033752883,4.62710816606,15.9419146102,3.48835743061,2052.52,4169.98,7.79,-1,-1,-1,-1,-1,0.916828478964,16.85,1.685,0.919093851133,44.43,4.443,0.912621359223,32.8,3.28,0.911003236246,86.03,8.603,0.914239482201,63.66,6.366,0.911326860841,152.07,15.207,0.909385113269,182.13,18.213,0.881229773463,2.07,0.207,0.893527508091,92.71,9.271,0.922,0.244,0.92,2.893,0.931,38.397,1.82,33.21,32.22,0.16,199.91,28.48,4.03
1457,0.4,600,6.39692965522,10000,9.21034037198,16.6666666667,2.81341071676,0.06,-2.81341071676,50,0,10000,0,0.0,0.02,0.02,0.02,0.0,0,0,0,0,0,0.0,-3.0,595.001757522,76.1260999126,90.8698985253,8.38034787209,2.43003530421,-0.421241730452,24.4336185455,7.11076553763,4.67037138612,0.392009065742,0.747045558526,0.486809,1.06809,6.77,-1,-1,-1,-1,-1,0.04,0.940000000002,0.0940000000002,0.04,2.11,0.211,0.06,1.56,0.156,0.07,4.27,0.427,0.099,3.24,0.324,0.187,9.72,0.972,0.346,15.33,1.533,0.325,4.75,0.475,0.207,10.88,1.088,0.248,0.192,0.208,4.679,0.334,394.881,0.169999999998,8.77,1.97,0.0499999999993,854.22,140.04,2.99
1457,0.5,750,6.62007320653,10000,9.21034037198,13.3333333333,2.59026716545,0.075,-2.59026716545,50,0,10000,0,0.0,0.02,0.02,0.02,0.0,0,0,0,0,0,0.0,-0.618512059265,745.001401875,77.1042800788,89.649371166,8.64658931517,2.37135610316,-0.500875890255,27.3313293457,7.1388954101,4.60305907903,0.12766273049,0.649973437633,0.486309,1.05508,7.0,-1,-1,-1,-1,-1,0.04,1.17,0.117,0.04,2.37,0.237,0.0586666666667,2.22,0.222,0.0773333333333,5.02,0.502,0.098,4.23,0.423,0.170666666667,10.94,1.094,0.360666666667,20.46,2.046,0.391333333333,7.26,0.726,0.262,17.35,1.735,0.248,0.192,0.208,4.679,0.334,394.881,0.23,13.45,2.68,0.0699999999997,1431.45,141.0,2.78
1457,0.6,900,6.80239476332,10000,9.21034037198,11.1111111111,2.40794560865,0.09,-2.40794560865,50,0,10000,0,0.0,0.02,0.02,0.02,0.0,0,0,0,0,0,0.0,-0.71334529325,812.156824692,77.7398361089,90.7413664916,9.51970579417,2.48368839792,-0.501694023609,27.9759807587,7.13454252529,4.56343196378,0.110681480872,0.627483114719,0.488375,1.0486,7.15,-1,-1,-1,-1,-1,0.04,1.36,0.136,0.0365,2.37,0.237,0.06,2.08,0.208,0.0715,5.34,0.534,0.099,3.87,0.387,0.182,11.73,1.173,0.3905,21.94,2.194,0.407,8.61,0.861,0.256,23.93,2.393,0.248,0.192,0.208,4.679,0.334,394.881,0.25,18.61,2.92,0.0600000000013,1300.41,142.43,2.52
1457,0.7,1050,6.95654544315,10000,9.21034037198,9.52380952381,2.25379492882,0.105,-2.25379492882,50,0,10000,0,0.0,0.02,0.02,0.02,0.0,0,0,0,0,0,0.0200000000004,-0.71334529325,948.278771224,78.9386458246,93.9623158847,11.909620452,2.74543296064,-0.470873773098,30.224647522,7.15616439388,4.5704345783,0.313254105671,0.660222993793,0.487932,1.04394,7.05,-1,-1,-1,-1,-1,0.04,1.46,0.146,0.038,2.69,0.269,0.059,2.72,0.272,0.072,5.8,0.58,0.0995,5.14,0.514,0.193,13.58,1.358,0.4245,28.46,2.846,0.4765,8.71,0.871,0.267,26.85,2.685,0.248,0.192,0.208,4.679,0.334,394.881,0.269999999997,25.07,3.58,0.0699999999997,1648.24,165.3,3.86
